date,min_temperature_(celcius),max_temperature_(celcius),avg_temperature_(celcius)
1959-12-21,21.08,28.99,25.034999999999997
1959-12-22,18.98,28.81,23.895
1959-12-23,18.54,28.31,23.424999999999997
1959-12-24,18.11,28.25,23.18
1959-12-25,19.05,28.28,23.665
1959-12-26,19.77,28.09,23.93
1959-12-27,19.15,28.36,23.755
1959-12-28,20.5,27.38,23.939999999999998
1959-12-29,21.09,27.85,24.47
1959-12-30,20.28,29.15,24.715
1959-12-31,20.55,29.28,24.915
1960-01-01,19.82,28.59,24.205
1960-01-02,20.46,28.35,24.405
1960-01-03,20.66,28.21,24.435000000000002
1960-01-04,20.55,28.82,24.685000000000002
1960-01-05,20.87,29.8,25.335
1960-01-06,20.51,30.18,25.345
1960-01-07,20.23,29.65,24.939999999999998
1960-01-08,20.68,29.83,25.255
1960-01-09,20.04,29.11,24.575
1960-01-10,19.76,29.0,24.380000000000003
1960-01-11,19.17,29.33,24.25
1960-01-12,18.15,29.31,23.729999999999997
1960-01-13,18.1,29.14,23.62
1960-01-14,18.44,29.35,23.895000000000003
1960-01-15,19.19,29.66,24.425
1960-01-16,19.39,29.59,24.490000000000002
1960-01-17,19.45,29.81,24.63
1960-01-18,18.22,30.07,24.145
1960-01-19,19.0,30.12,24.560000000000002
1960-01-20,20.14,28.93,24.535
1960-01-21,20.28,28.24,24.259999999999998
1960-01-22,20.71,27.16,23.935000000000002
1960-01-23,20.83,29.18,25.005
1960-01-24,20.7,29.27,24.985
1960-01-25,19.99,28.96,24.475
1960-01-26,19.46,29.55,24.505000000000003
1960-01-27,19.5,30.34,24.92
1960-01-28,19.89,31.0,25.445
1960-01-29,20.24,30.12,25.18
1960-01-30,20.02,29.12,24.57
1960-01-31,18.9,29.64,24.27
1960-02-01,18.54,30.72,24.63
1960-02-02,17.8,29.96,23.880000000000003
1960-02-03,17.09,30.77,23.93
1960-02-04,17.95,31.6,24.775
1960-02-05,19.61,32.0,25.805
1960-02-06,19.98,31.16,25.57
1960-02-07,20.58,30.62,25.6
1960-02-08,19.47,30.06,24.765
1960-02-09,19.45,29.83,24.64
1960-02-10,18.89,30.51,24.700000000000003
1960-02-11,19.71,30.69,25.200000000000003
1960-02-12,18.55,30.73,24.64
1960-02-13,18.32,30.82,24.57
1960-02-14,18.37,31.14,24.755000000000003
1960-02-15,17.73,30.97,24.35
1960-02-16,17.43,32.13,24.78
1960-02-17,16.92,31.87,24.395000000000003
1960-02-18,17.11,31.1,24.105
1960-02-19,19.57,31.56,25.564999999999998
1960-02-20,20.79,32.21,26.5
1960-02-21,22.0,32.54,27.27
1960-02-22,21.56,31.44,26.5
1960-02-23,22.04,31.76,26.9
1960-02-24,20.3,32.14,26.22
1960-02-25,20.83,32.27,26.55
1960-02-26,20.97,31.77,26.369999999999997
1960-02-27,19.84,32.19,26.015
1960-02-28,20.74,33.36,27.049999999999997
1960-02-29,22.78,34.34,28.560000000000002
1960-03-01,24.47,34.62,29.544999999999998
1960-03-02,23.0,34.48,28.74
1960-03-03,23.95,33.87,28.909999999999997
1960-03-04,23.61,33.55,28.58
1960-03-05,21.45,33.29,27.369999999999997
1960-03-06,21.96,33.88,27.92
1960-03-07,23.43,33.48,28.455
1960-03-08,24.36,33.3,28.83
1960-03-09,24.12,32.41,28.265
1960-03-10,23.41,32.52,27.965000000000003
1960-03-11,23.15,32.98,28.064999999999998
1960-03-12,22.55,33.66,28.104999999999997
1960-03-13,22.65,34.31,28.48
1960-03-14,23.1,34.49,28.795
1960-03-15,22.93,34.23,28.58
1960-03-16,23.49,33.34,28.415
1960-03-17,23.15,34.23,28.689999999999998
1960-03-18,23.06,34.64,28.85
1960-03-19,22.12,34.29,28.205
1960-03-20,22.09,34.63,28.36
1960-03-21,22.77,34.05,28.409999999999997
1960-03-22,22.95,33.5,28.225
1960-03-23,23.14,33.61,28.375
1960-03-24,22.72,33.95,28.335
1960-03-25,22.9,34.6,28.75
1960-03-26,23.14,34.0,28.57
1960-03-27,22.61,34.06,28.335
1960-03-28,21.96,34.4,28.18
1960-03-29,21.3,34.82,28.060000000000002
1960-03-30,20.27,34.3,27.284999999999997
1960-03-31,22.51,34.8,28.655
1960-04-01,23.22,35.03,29.125
1960-04-02,23.55,35.4,29.475
1960-04-03,23.22,34.7,28.96
1960-04-04,24.68,34.65,29.665
1960-04-05,23.98,34.43,29.205
1960-04-06,25.13,34.59,29.86
1960-04-07,23.7,34.25,28.975
1960-04-08,24.26,35.04,29.65
1960-04-09,24.43,35.95,30.19
1960-04-10,24.05,35.85,29.950000000000003
1960-04-11,25.0,36.63,30.815
1960-04-12,25.28,37.39,31.335
1960-04-13,23.88,36.39,30.134999999999998
1960-04-14,23.63,35.38,29.505000000000003
1960-04-15,24.55,35.71,30.130000000000003
1960-04-16,24.88,35.02,29.950000000000003
1960-04-17,24.89,35.66,30.275
1960-04-18,25.29,36.2,30.745
1960-04-19,25.84,36.06,30.950000000000003
1960-04-20,25.83,36.07,30.95
1960-04-21,25.55,36.39,30.97
1960-04-22,25.66,37.03,31.345
1960-04-23,26.12,36.72,31.42
1960-04-24,26.65,37.14,31.895
1960-04-25,26.65,37.55,32.099999999999994
1960-04-26,26.19,37.42,31.805
1960-04-27,25.56,38.37,31.964999999999996
1960-04-28,24.6,38.81,31.705000000000002
1960-04-29,25.4,39.01,32.205
1960-04-30,25.72,38.99,32.355000000000004
1960-05-01,25.68,38.17,31.925
1960-05-02,27.13,36.84,31.985
1960-05-03,26.58,37.33,31.955
1960-05-04,26.72,37.54,32.129999999999995
1960-05-05,25.77,36.37,31.07
1960-05-06,25.92,37.75,31.835
1960-05-07,26.63,38.0,32.315
1960-05-08,25.66,37.8,31.729999999999997
1960-05-09,25.51,37.82,31.665
1960-05-10,26.04,37.6,31.82
1960-05-11,26.47,36.03,31.25
1960-05-12,26.2,37.39,31.795
1960-05-13,26.38,36.51,31.445
1960-05-14,26.59,37.45,32.02
1960-05-15,27.14,37.54,32.34
1960-05-16,26.42,36.25,31.335
1960-05-17,25.73,36.97,31.35
1960-05-18,25.33,35.53,30.43
1960-05-19,25.81,37.16,31.485
1960-05-20,26.98,37.84,32.410000000000004
1960-05-21,26.69,38.63,32.660000000000004
1960-05-22,27.36,38.41,32.885
1960-05-23,27.44,39.98,33.71
1960-05-24,27.85,38.9,33.375
1960-05-25,27.23,39.07,33.15
1960-05-26,27.9,39.94,33.92
1960-05-27,27.59,38.67,33.13
1960-05-28,27.71,39.01,33.36
1960-05-29,27.44,40.02,33.730000000000004
1960-05-30,24.95,38.31,31.630000000000003
1960-05-31,26.19,37.15,31.67
1960-06-01,27.27,38.61,32.94
1960-06-02,28.08,39.48,33.78
1960-06-03,27.68,38.8,33.239999999999995
1960-06-04,27.07,40.14,33.605000000000004
1960-06-05,27.51,38.9,33.205
1960-06-06,27.46,40.08,33.769999999999996
1960-06-07,27.19,39.7,33.445
1960-06-08,25.36,38.91,32.135
1960-06-09,26.32,37.33,31.825
1960-06-10,27.15,38.45,32.8
1960-06-11,27.25,37.81,32.53
1960-06-12,27.37,36.7,32.035000000000004
1960-06-13,27.24,37.18,32.21
1960-06-14,27.58,37.87,32.724999999999994
1960-06-15,27.65,40.53,34.09
1960-06-16,25.71,38.61,32.16
1960-06-17,26.05,34.7,30.375
1960-06-18,26.57,36.73,31.65
1960-06-19,26.72,38.17,32.445
1960-06-20,26.18,37.57,31.875
1960-06-21,26.75,35.24,30.995
1960-06-22,25.71,35.74,30.725
1960-06-23,25.19,35.18,30.185000000000002
1960-06-24,24.99,35.23,30.11
1960-06-25,25.9,35.47,30.685
1960-06-26,24.17,34.7,29.435000000000002
1960-06-27,24.01,31.99,28.0
1960-06-28,25.28,32.65,28.965
1960-06-29,25.88,34.76,30.32
1960-06-30,25.03,35.86,30.445
1960-07-01,25.55,34.64,30.095
1960-07-02,25.98,34.34,30.160000000000004
1960-07-03,25.33,34.4,29.865
1960-07-04,24.96,35.5,30.23
1960-07-05,25.15,34.26,29.705
1960-07-06,24.73,36.29,30.509999999999998
1960-07-07,23.53,34.93,29.23
1960-07-08,23.67,31.78,27.725
1960-07-09,23.02,33.78,28.4
1960-07-10,24.81,34.06,29.435000000000002
1960-07-11,25.77,34.55,30.159999999999997
1960-07-12,25.38,35.53,30.455
1960-07-13,25.73,34.76,30.244999999999997
1960-07-14,25.13,35.48,30.305
1960-07-15,24.81,36.49,30.65
1960-07-16,25.03,35.09,30.060000000000002
1960-07-17,25.61,33.84,29.725
1960-07-18,25.6,34.18,29.89
1960-07-19,25.03,33.85,29.44
1960-07-20,24.87,31.72,28.295
1960-07-21,24.71,33.24,28.975
1960-07-22,25.07,33.7,29.385
1960-07-23,25.09,36.21,30.65
1960-07-24,25.0,34.65,29.825
1960-07-25,24.91,34.81,29.86
1960-07-26,24.92,34.13,29.525000000000002
1960-07-27,25.55,33.81,29.68
1960-07-28,23.74,32.95,28.345
1960-07-29,24.88,32.47,28.674999999999997
1960-07-30,25.26,34.99,30.125
1960-07-31,25.81,35.42,30.615000000000002
1960-08-01,25.97,33.82,29.895
1960-08-02,25.48,33.92,29.700000000000003
1960-08-03,25.74,34.74,30.240000000000002
1960-08-04,25.9,36.39,31.145
1960-08-05,25.58,35.9,30.74
1960-08-06,25.44,34.27,29.855000000000004
1960-08-07,24.9,34.36,29.63
1960-08-08,25.53,35.36,30.445
1960-08-09,25.49,35.21,30.35
1960-08-10,25.32,35.8,30.56
1960-08-11,25.36,35.66,30.509999999999998
1960-08-12,24.84,35.87,30.354999999999997
1960-08-13,25.34,36.52,30.93
1960-08-14,25.97,36.62,31.294999999999998
1960-08-15,23.8,36.27,30.035000000000004
1960-08-16,25.37,36.04,30.705
1960-08-17,25.34,35.22,30.28
1960-08-18,25.79,35.74,30.765
1960-08-19,26.43,36.76,31.595
1960-08-20,26.11,36.84,31.475
1960-08-21,25.64,36.48,31.06
1960-08-22,24.98,35.22,30.1
1960-08-23,24.45,35.28,29.865000000000002
1960-08-24,24.91,35.94,30.424999999999997
1960-08-25,25.16,36.16,30.659999999999997
1960-08-26,25.59,36.17,30.880000000000003
1960-08-27,25.66,36.29,30.975
1960-08-28,25.49,36.76,31.125
1960-08-29,23.7,34.65,29.174999999999997
1960-08-30,24.51,32.98,28.744999999999997
1960-08-31,24.17,34.16,29.165
1960-09-01,24.34,33.82,29.08
1960-09-02,24.79,33.41,29.099999999999998
1960-09-03,24.81,33.82,29.314999999999998
1960-09-04,24.9,35.78,30.34
1960-09-05,24.15,34.05,29.099999999999998
1960-09-06,24.08,33.37,28.724999999999998
1960-09-07,23.6,32.89,28.245
1960-09-08,23.77,30.24,27.005
1960-09-09,24.27,33.23,28.75
1960-09-10,24.61,33.04,28.825
1960-09-11,24.36,33.65,29.005
1960-09-12,24.85,34.44,29.645
1960-09-13,24.95,35.3,30.125
1960-09-14,24.03,34.34,29.185000000000002
1960-09-15,23.8,34.62,29.21
1960-09-16,23.63,33.89,28.759999999999998
1960-09-17,23.34,32.07,27.705
1960-09-18,23.55,28.7,26.125
1960-09-19,23.39,29.56,26.475
1960-09-20,23.62,31.46,27.54
1960-09-21,23.93,31.03,27.48
1960-09-22,23.53,29.53,26.53
1960-09-23,23.31,31.09,27.2
1960-09-24,23.93,32.27,28.1
1960-09-25,24.53,33.94,29.235
1960-09-26,25.12,33.01,29.064999999999998
1960-09-27,25.26,33.33,29.295
1960-09-28,24.55,32.43,28.490000000000002
1960-09-29,24.13,32.81,28.47
1960-09-30,23.88,33.08,28.479999999999997
1960-10-01,23.25,31.58,27.415
1960-10-02,23.27,30.82,27.045
1960-10-03,23.76,29.92,26.840000000000003
1960-10-04,24.16,31.43,27.795
1960-10-05,23.99,32.33,28.159999999999997
1960-10-06,23.3,32.4,27.85
1960-10-07,24.05,33.34,28.695
1960-10-08,23.77,33.41,28.589999999999996
1960-10-09,23.95,32.76,28.354999999999997
1960-10-10,24.58,33.84,29.21
1960-10-11,23.86,34.06,28.96
1960-10-12,24.27,33.89,29.08
1960-10-13,24.74,33.76,29.25
1960-10-14,24.56,33.84,29.200000000000003
1960-10-15,25.11,34.52,29.815
1960-10-16,25.24,34.15,29.695
1960-10-17,22.95,33.79,28.369999999999997
1960-10-18,23.58,33.89,28.735
1960-10-19,23.24,32.51,27.875
1960-10-20,22.71,32.25,27.48
1960-10-21,23.29,31.91,27.6
1960-10-22,23.67,32.33,28.0
1960-10-23,24.16,31.95,28.055
1960-10-24,24.13,31.2,27.665
1960-10-25,23.38,30.59,26.985
1960-10-26,23.24,29.99,26.615
1960-10-27,23.42,29.01,26.215000000000003
1960-10-28,23.94,30.85,27.395000000000003
1960-10-29,23.66,30.69,27.175
1960-10-30,24.0,31.15,27.575
1960-10-31,24.15,31.2,27.674999999999997
1960-11-01,22.92,30.87,26.895000000000003
1960-11-02,23.48,28.24,25.86
1960-11-03,22.55,26.49,24.52
1960-11-04,22.13,26.07,24.1
1960-11-05,22.76,28.08,25.42
1960-11-06,21.91,28.81,25.36
1960-11-07,22.83,29.1,25.965
1960-11-08,22.7,27.24,24.97
1960-11-09,22.45,26.26,24.355
1960-11-10,22.51,25.71,24.11
1960-11-11,22.5,25.63,24.064999999999998
1960-11-12,22.25,25.85,24.05
1960-11-13,21.9,26.91,24.405
1960-11-14,22.06,26.71,24.384999999999998
1960-11-15,21.62,26.44,24.03
1960-11-16,22.36,27.27,24.814999999999998
1960-11-17,21.73,26.97,24.35
1960-11-18,21.14,27.73,24.435000000000002
1960-11-19,21.15,25.13,23.14
1960-11-20,22.0,27.71,24.855
1960-11-21,22.81,27.19,25.0
1960-11-22,22.8,28.27,25.535
1960-11-23,23.29,29.6,26.445
1960-11-24,23.04,29.43,26.235
1960-11-25,21.31,29.8,25.555
1960-11-26,20.47,28.55,24.509999999999998
1960-11-27,18.74,28.17,23.455
1960-11-28,18.06,28.39,23.225
1960-11-29,19.21,29.33,24.27
1960-11-30,18.88,29.53,24.205
1960-12-01,18.42,29.19,23.805
1960-12-02,18.51,28.39,23.450000000000003
1960-12-03,20.03,28.64,24.335
1960-12-04,21.51,29.21,25.36
1960-12-05,22.53,30.16,26.345
1960-12-06,22.8,31.17,26.985
1960-12-07,22.56,30.9,26.729999999999997
1960-12-08,22.83,30.61,26.72
1960-12-09,22.82,30.2,26.509999999999998
1960-12-10,22.26,28.82,25.54
1960-12-11,22.06,28.2,25.13
1960-12-12,20.59,27.93,24.259999999999998
1960-12-13,20.99,28.05,24.52
1960-12-14,21.08,27.82,24.45
1960-12-15,19.69,27.81,23.75
1960-12-16,19.37,28.16,23.765
1960-12-17,19.4,28.11,23.755
1960-12-18,18.82,28.09,23.455
1960-12-19,18.76,27.34,23.05
1960-12-20,18.46,28.18,23.32
1960-12-21,19.11,28.8,23.955
1960-12-22,18.61,28.3,23.455
1960-12-23,19.03,28.97,24.0
1960-12-24,18.68,29.16,23.92
1960-12-25,18.03,29.54,23.785
1960-12-26,18.24,29.43,23.835
1960-12-27,18.92,29.07,23.995
1960-12-28,19.74,28.37,24.055
1960-12-29,20.76,27.87,24.315
1960-12-30,21.58,27.74,24.659999999999997
1960-12-31,22.02,29.44,25.73
1961-01-01,22.17,28.85,25.51
1961-01-02,22.32,29.66,25.990000000000002
1961-01-03,22.52,29.57,26.045
1961-01-04,22.76,30.54,26.65
1961-01-05,23.56,29.66,26.61
1961-01-06,22.69,29.03,25.86
1961-01-07,21.93,28.8,25.365000000000002
1961-01-08,20.59,29.15,24.869999999999997
1961-01-09,18.76,28.89,23.825000000000003
1961-01-10,20.51,28.31,24.41
1961-01-11,21.97,27.42,24.695
1961-01-12,21.54,27.37,24.455
1961-01-13,21.17,28.65,24.91
1961-01-14,19.53,28.66,24.095
1961-01-15,19.46,28.16,23.810000000000002
1961-01-16,19.78,27.86,23.82
1961-01-17,20.5,28.61,24.555
1961-01-18,19.72,28.41,24.064999999999998
1961-01-19,19.95,27.95,23.95
1961-01-20,20.49,29.0,24.744999999999997
1961-01-21,21.16,29.23,25.195
1961-01-22,20.32,29.22,24.77
1961-01-23,18.83,28.91,23.869999999999997
1961-01-24,18.98,28.25,23.615000000000002
1961-01-25,18.53,28.84,23.685000000000002
1961-01-26,17.87,29.16,23.515
1961-01-27,17.75,28.53,23.14
1961-01-28,19.48,28.79,24.134999999999998
1961-01-29,19.19,29.07,24.130000000000003
1961-01-30,21.31,29.94,25.625
1961-01-31,22.53,30.41,26.47
1961-02-01,22.51,30.87,26.69
1961-02-02,21.79,31.07,26.43
1961-02-03,20.69,30.99,25.84
1961-02-04,22.3,32.65,27.475
1961-02-05,23.8,33.41,28.604999999999997
1961-02-06,23.48,32.75,28.115000000000002
1961-02-07,23.22,32.06,27.64
1961-02-08,22.22,31.68,26.95
1961-02-09,23.25,31.63,27.439999999999998
1961-02-10,22.29,30.8,26.545
1961-02-11,22.11,30.61,26.36
1961-02-12,22.3,31.43,26.865000000000002
1961-02-13,22.53,32.39,27.46
1961-02-14,23.19,31.95,27.57
1961-02-15,22.7,31.09,26.895
1961-02-16,22.25,28.95,25.6
1961-02-17,21.03,29.83,25.43
1961-02-18,19.28,29.36,24.32
1961-02-19,19.18,29.89,24.535
1961-02-20,19.74,30.56,25.15
1961-02-21,18.61,31.66,25.134999999999998
1961-02-22,18.38,31.66,25.02
1961-02-23,18.91,32.54,25.725
1961-02-24,19.7,32.11,25.905
1961-02-25,19.62,32.15,25.884999999999998
1961-02-26,20.68,32.52,26.6
1961-02-27,20.06,32.23,26.144999999999996
1961-02-28,20.65,33.55,27.099999999999998
1961-03-01,21.36,34.23,27.794999999999998
1961-03-02,22.18,34.05,28.115
1961-03-03,22.95,34.34,28.645000000000003
1961-03-04,23.59,35.1,29.345
1961-03-05,23.85,35.24,29.545
1961-03-06,23.57,34.57,29.07
1961-03-07,23.71,34.78,29.245
1961-03-08,22.14,33.76,27.95
1961-03-09,21.02,32.45,26.735
1961-03-10,21.96,32.51,27.235
1961-03-11,21.27,32.61,26.939999999999998
1961-03-12,21.88,33.7,27.79
1961-03-13,22.44,33.82,28.130000000000003
1961-03-14,23.94,34.05,28.994999999999997
1961-03-15,22.28,32.49,27.385
1961-03-16,21.8,32.88,27.340000000000003
1961-03-17,22.21,34.25,28.23
1961-03-18,23.3,35.18,29.240000000000002
1961-03-19,24.4,34.81,29.605
1961-03-20,24.75,35.87,30.31
1961-03-21,24.55,35.79,30.17
1961-03-22,24.07,36.37,30.22
1961-03-23,24.13,35.74,29.935000000000002
1961-03-24,24.2,36.41,30.305
1961-03-25,24.85,36.84,30.845000000000002
1961-03-26,25.77,36.61,31.189999999999998
1961-03-27,25.91,36.66,31.284999999999997
1961-03-28,25.84,36.34,31.090000000000003
1961-03-29,24.84,35.38,30.11
1961-03-30,23.94,34.53,29.235
1961-03-31,24.51,33.33,28.92
1961-04-01,24.74,34.27,29.505000000000003
1961-04-02,24.59,34.23,29.409999999999997
1961-04-03,24.81,34.5,29.655
1961-04-04,25.25,34.8,30.025
1961-04-05,24.61,34.77,29.69
1961-04-06,24.44,35.96,30.200000000000003
1961-04-07,24.71,35.99,30.35
1961-04-08,25.29,36.41,30.849999999999998
1961-04-09,25.66,36.11,30.884999999999998
1961-04-10,25.39,36.26,30.825
1961-04-11,25.07,36.45,30.76
1961-04-12,25.79,36.73,31.259999999999998
1961-04-13,25.91,37.65,31.78
1961-04-14,25.34,38.16,31.75
1961-04-15,25.41,38.77,32.09
1961-04-16,26.51,39.61,33.06
1961-04-17,26.61,37.7,32.155
1961-04-18,27.29,37.89,32.59
1961-04-19,27.36,37.81,32.585
1961-04-20,27.65,38.14,32.894999999999996
1961-04-21,27.47,38.29,32.879999999999995
1961-04-22,26.93,37.97,32.45
1961-04-23,27.04,37.32,32.18
1961-04-24,26.46,39.06,32.760000000000005
1961-04-25,26.33,38.04,32.185
1961-04-26,27.04,37.17,32.105000000000004
1961-04-27,26.89,36.21,31.55
1961-04-28,26.61,36.44,31.525
1961-04-29,27.7,36.58,32.14
1961-04-30,26.77,36.75,31.759999999999998
1961-05-01,26.71,36.57,31.64
1961-05-02,26.72,37.22,31.97
1961-05-03,27.41,37.51,32.46
1961-05-04,27.61,37.49,32.55
1961-05-05,27.47,37.55,32.51
1961-05-06,27.05,37.22,32.135
1961-05-07,28.08,38.85,33.465
1961-05-08,26.16,37.38,31.770000000000003
1961-05-09,26.1,38.3,32.2
1961-05-10,26.99,38.46,32.725
1961-05-11,27.43,38.99,33.21
1961-05-12,27.32,39.06,33.19
1961-05-13,27.94,39.87,33.905
1961-05-14,25.67,38.99,32.33
1961-05-15,27.6,37.0,32.3
1961-05-16,26.89,35.3,31.095
1961-05-17,26.85,34.73,30.79
1961-05-18,27.73,37.55,32.64
1961-05-19,28.53,38.3,33.415
1961-05-20,28.98,39.82,34.4
1961-05-21,27.96,40.63,34.295
1961-05-22,25.55,38.87,32.21
1961-05-23,26.53,37.27,31.900000000000002
1961-05-24,27.78,35.95,31.865000000000002
1961-05-25,28.08,37.66,32.87
1961-05-26,27.32,37.4,32.36
1961-05-27,26.3,37.17,31.735
1961-05-28,27.28,37.47,32.375
1961-05-29,26.27,37.08,31.674999999999997
1961-05-30,26.94,37.46,32.2
1961-05-31,27.09,37.28,32.185
1961-06-01,27.06,38.08,32.57
1961-06-02,27.7,38.68,33.19
1961-06-03,27.21,39.43,33.32
1961-06-04,27.34,36.61,31.975
1961-06-05,26.38,37.88,32.13
1961-06-06,25.49,36.34,30.915
1961-06-07,24.93,36.13,30.53
1961-06-08,25.09,35.0,30.045
1961-06-09,25.71,35.58,30.645
1961-06-10,26.8,35.58,31.189999999999998
1961-06-11,26.83,35.77,31.3
1961-06-12,26.55,36.88,31.715000000000003
1961-06-13,26.6,36.43,31.515
1961-06-14,26.09,36.06,31.075000000000003
1961-06-15,26.66,36.37,31.515
1961-06-16,26.67,37.01,31.84
1961-06-17,27.45,37.42,32.435
1961-06-18,26.84,38.09,32.465
1961-06-19,25.44,34.67,30.055
1961-06-20,24.84,32.05,28.445
1961-06-21,25.44,34.01,29.725
1961-06-22,23.76,34.93,29.345
1961-06-23,25.31,32.65,28.979999999999997
1961-06-24,25.65,35.84,30.745
1961-06-25,26.52,35.43,30.975
1961-06-26,26.38,34.58,30.479999999999997
1961-06-27,25.44,34.7,30.07
1961-06-28,25.36,34.56,29.96
1961-06-29,25.86,35.61,30.735
1961-06-30,26.45,34.75,30.6
